ID,名称,品类,SPU,折扣价,售价,状态,库存,加购数,采购价,访问数,7天销量,30天销量,转化率
16717,"Ladies African Print Yellow Off Shoulder Dress",女装/女装-裙子-连衣裙（Dresses）,248949,$26.42,$26.42,已上架,600000,3,0.00,6,0,0,0.00
16718,"Ladies African print red  Off shoulder dress",女装/女装-裙子-连衣裙（Dresses）,248948,$26.82,$26.82,已上架,599999,1,0.00,2,1,1,0.50
16719,"Women's African print QUIESHA mixed color sling dress",女装/女装-裙子-连衣裙（Dresses）,248952,$26.42,$26.42,已上架,600000,3,0.00,5,0,0,0.00
16715,"Ladies African Print Blue Sling Dress",女装/女装-裙子-连衣裙（Dresses）,248950,$26.42,$26.42,已上架,600000,1,0.00,4,0,0,0.00
16716,"Ladies African Print Ruby Off Shoulder Puff Sleeve Dress",女装/女装-裙子-连衣裙（Dresses）,248953,$26.42,$26.42,已上架,600000,0,0.00,6,0,0,0.00
16713,"Women's casual African print pants",女装/女装-女下装-休闲裤,248947,$23.99,$23.99,已上架,799999,4,0.00,7,1,1,0.14
16714,"Women's casual African print pant",女装/女装-女下装-休闲裤,248946,$23.99,$23.99,已上架,799999,2,0.00,13,1,1,0.08
16709,"Full Sexy Elegant street conventional printing tie-dyed Floral Polyester Micro-elasticity Dress",女装/女装-裙子-连衣裙（Dresses）,248939,$20.99,$20.99,已上架,300000,0,0.00,1,0,0,0.00
16710,"Full Sexy Elegant conventional printing no Polyester Micro-elasticity Dress",女装/女装-裙子-连衣裙（Dresses）,248942,$21.25,$21.25,已上架,300000,0,0.00,0,0,0,0.00
16711,"Full Sexy Elegant conventional conventional no Polyester Micro-elasticity Dress",女装/女装-裙子-连衣裙（Dresses）,248937,$21.25,$21.25,已上架,900000,0,0.00,1,0,0,0.00
16712,"Short sleeved plain color square collar T-shirt",女装/女装-女上装-T恤(T-Shirts),248935,$20.25,$20.25,已上架,900000,0,0.00,3,0,0,0.00
16704,"Full Sexy Elegant conventional conventional no Polyester Micro-elasticity Dress",女装/女装-裙子-连衣裙（Dresses）,248936,$22.25,$22.25,已上架,1200000,0,0.00,0,0,0,0.00
16705,"Full Sexy Elegant street conventional printing tie-dyed no Polyester Non-stretchy Dress",女装/女装-裙子-连衣裙（Dresses）,248941,$17.25,$17.25,已上架,300000,0,0.00,0,0,0,0.00
16708,"Bow tie short sleeve one-word shoulder open back T-shirt",女装/女装-女上装-T恤(T-Shirts),248934,$18.99,$18.99,已上架,300000,0,0.00,4,0,0,0.00
16706,"Sexy ruffled one-shouldered halter dress",女装/女装-裙子-连衣裙（Dresses）,248944,$20.25,$20.25,已上架,600000,0,0.00,1,0,0,0.00
16707,"Chiffon pleated sexy halter dress",女装/女装-裙子-连衣裙（Dresses）,248943,$27.99,$27.99,已上架,300000,0,0.00,1,0,0,0.00
16702,"Pleated sexy halter dress",女装/女装-裙子-连衣裙（Dresses）,248945,$20.25,$20.25,已上架,600000,0,0.00,0,0,0,0.00
16703,"Full Sexy Elegant conventional conventional no Polyester Micro-elasticity Dress",女装/女装-裙子-连衣裙（Dresses）,248940,$18.25,$18.25,已上架,600000,1,0.00,3,0,0,0.00
16701,"Angel print pleated halter mini dress",女装/女装-裙子-连衣裙（Dresses）,248938,$25.99,$25.99,已上架,400000,0,0.00,0,0,0,0.00
16700,"Ear-fringed print casual dress set","女装/女装-裙子套装（Skirt Suits）",248933,$32.25,$32.25,已上架,600000,0,0.00,0,0,0,0.00
16699,"Full Cute Sexy street conventional conventional animal Polyester Micro-elasticity Two piece sets/ Co-ord","女装/女装-裙子套装（Skirt Suits）",248932,$15.99,$15.99,已上架,300000,0,0.00,0,0,0,0.00
16698,"Full Sexy Elegant conventional conventional no Polyester Micro-elasticity Dress","女装/女装-裙子套装（Skirt Suits）",248931,$21.99,$21.99,已上架,1600000,0,0.00,1,0,0,0.00
16697,"Long - sleeved blow-back dot mini dress",女装/女装-裙子-连衣裙（Dresses）,248930,$32.25,$32.25,已上架,600000,0,0.00,1,0,0,0.00
16694,"Women's printed high-waist casual wide-leg pants",女装/女装-女下装-阔腿裤（WideLegPant）,248926,$23.99,$23.99,已上架,1199999,4,0.00,28,1,1,0.04
16695,"Women's handmade printed cloth earrings",服饰/服饰-耳饰(Earrings),248927,$8.99,$8.99,已上架,1400000,2,0.00,6,0,0,0.00
16693,"Multi-layer diamond alloy bracelet",服饰/服饰-手镯&手链(Bracelets),248929,$9.99,$9.99,已上架,200000,2,0.00,4,0,0,0.00
16696,"Map hollow wooden big earrings",服饰/服饰-耳饰(Earrings),248928,$4.99,$4.99,已上架,300000,0,0.00,2,0,0,0.00
16689,"African Print Turban",服饰/服饰-头饰(Headwear),248922,$24.39,$24.39,已上架,500000,0,0.00,1,0,0,0.00
16690,"Printed Batik Cotton Turban With Exaggerated Earrings",服饰/服饰-头饰(Headwear),248923,$23.59,$23.59,已上架,500000,2,0.00,2,0,0,0.00
16692,"Ladies Casual Plant Print Top",女装/女装-女上装-T恤(T-Shirts),248921,$22.99,$22.99,已上架,600000,0,0.00,1,0,0,0.00
16691,"Ethnic Cotton Batik Double-sided Printing Fashion Headscarf",服饰/服饰-头饰(Headwear),248925,$18.69,$18.69,已上架,200000,1,0.00,3,0,0,0.00
16688,"Ankara Batik Printing Headscarves 2 Pack",服饰/服饰-头饰(Headwear),248924,$36.79,$36.79,已上架,600000,0,0.00,1,0,0,0.00
16687,"Women's African Printed Wide Leg Pants",女装/女装-女下装-阔腿裤（WideLegPant）,248916,$23.99,$23.99,已上架,799998,2,0.00,8,2,2,0.25
16685,"Women's African Printed Blazer",女装/女装-女上装-西装（BusinessSuit）,248911,$43.99,$43.99,已上架,600000,5,0.00,34,0,0,0.00
16686,"Women's African Print Lapel Blazer",女装/女装-女上装-西装（BusinessSuit）,248915,$43.99,$43.99,已上架,599998,8,0.00,54,2,2,0.04
16682,"Casual high waist zipper trousers",女装/女装-女下装-休闲裤,248919,$28.99,$28.99,已上架,1999998,8,0.00,35,2,2,0.06
16684,"Women's casual African printed pants",女装/女装-女下装-休闲裤,248917,$23.99,$23.99,已上架,800000,8,0.00,20,0,0,0.00
16683,"Women's African Print Lapel Blazer",女装/女装-女上装-西装（BusinessSuit）,248912,$43.99,$43.99,已上架,600000,1,0.00,23,0,0,0.00
16679,"Women's Casual African Print Pocket Pant",女装/女装-女下装-休闲裤,248918,$23.99,$23.99,已上架,800000,0,0.00,1,0,0,0.00
16678,"Women's African Print Lapel Blazer",女装/女装-女上装-西装（BusinessSuit）,248913,$43.99,$43.99,已上架,600000,4,0.00,20,0,0,0.00
16680,"Women's African Print Lapel Blazer",女装/女装-女上装-西装（BusinessSuit）,248920,$43.99,$43.99,已上架,600000,0,0.00,8,0,0,0.00
16681,"Women's African Printed Blazer",女装/女装-女上装-西装（BusinessSuit）,248910,$43.99,$43.99,已上架,600000,8,0.00,47,0,0,0.00
16677,"Ladies Casual Printed Top",女装/女装-女上装-T恤(T-Shirts),248908,$22.99,$22.99,已上架,600000,1,0.00,7,0,0,0.00
16676,"Ladies Casual Printed Top",女装/女装-女上装-T恤(T-Shirts),248909,$22.99,$22.99,已上架,600000,3,0.00,6,0,0,0.00
16675,"Women's Ankara Printed Jacket",女装/女装-女上装-衬衫（Blouses）,248906,$31.99,$31.99,已上架,599998,7,0.00,24,2,2,0.08
16674,"Ladies Casual Printed Top",女装/女装-女上装-T恤(T-Shirts),248907,$22.99,$22.99,已上架,600000,0,0.00,12,0,0,0.00
16673,"Ankara print turban",服饰/服饰-头饰(Headwear),248905,$14.99,$14.99,已上架,1400000,0,0.00,3,0,0,0.00
16671,"Ankara color print collar",服饰/服饰-项链吊坠(Necklaces),248902,$24.99,$24.99,已上架,1500000,0,0.00,1,0,0,0.00
16672,"African ethnic style pure handicraft necklace",服饰/服饰-项链吊坠(Necklaces),248901,$17.99,$17.99,已上架,1400000,0,0.00,4,0,0,0.00
16668,"African print tassel earrings",服饰/服饰-耳饰(Earrings),248903,$11.99,$11.99,已上架,99999,1,0.00,9,1,1,0.11
16669,"Ankara print necklace",服饰/服饰-项链吊坠(Necklaces),248900,$15.99,$15.99,已上架,100000,0,0.00,1,0,0,0.00
16670,"Women's print earrings",服饰/服饰-耳饰(Earrings),248904,$8.99,$8.99,已上架,1400000,1,0.00,5,0,0,0.00
16667,"Women's striped long-sleeved polo Top",女装/女装-女上装-卫衣（Sweatshirt）,248899,$22.99,$22.99,已上架,500000,0,0.00,0,0,0,0.00
16665,"Furry sleeve striped print long sleeve lapel top",女装/女装-女上装-卫衣（Sweatshirt）,248898,$29.99,$29.99,已上架,400000,0,0.00,1,0,0,0.00
16666,"Casual crew neck letter printed sweatshirt",女装/女装-女上装-卫衣（Sweatshirt）,248897,$26.99,$26.99,已上架,500000,0,0.00,1,0,0,0.00
16663,"Fashion solid color letter print hoodie",女装/女装-女上装-卫衣（Sweatshirt）,248895,$25.99,$25.99,已上架,400000,1,0.00,7,0,0,0.00
16664,"Casual THANK YOU Rhinestone Hoodie",女装/女装-女上装-卫衣（Sweatshirt）,248896,$29.99,$29.99,已上架,600000,0,0.00,0,0,0,0.00
16662,"Vintage horns moon turquoise short necklace",服饰/服饰-项链吊坠(Necklaces),248678,$4.99,$4.99,已上架,200000,0,0.00,1,0,0,0.00
16660,"Bohemian ethnic turquoise beads tassel sweater necklace",服饰/服饰-项链吊坠(Necklaces),248680,$8.98,$8.98,已上架,100000,2,0.00,6,0,0,0.00
16661,"Multi-layer necklace ethnic style moon carving pendant",服饰/服饰-项链吊坠(Necklaces),248679,$4.69,$4.69,已上架,100000,4,0.00,8,0,0,0.00
16659,"Women's casual goddess letter printed sweatshirt",女装/女装-女上装-卫衣（Sweatshirt）,248677,$24.99,$24.99,已上架,600000,3,0.00,15,0,0,0.00
16658,"Casual Dashiki Sleeve Print Sweatshirt",女装/女装-女上装-卫衣（Sweatshirt）,248676,$24.99,$24.99,已上架,599998,19,0.00,62,2,2,0.03
16657,"Women's casual letter print sweatshirt",女装/女装-女上装-卫衣（Sweatshirt）,248675,$24.99,$24.99,已上架,599999,4,0.00,29,1,1,0.03
16656,"Women's casual printed stitching sweatshirt",女装/女装-女上装-卫衣（Sweatshirt）,248674,$24.99,$24.99,已上架,0,5,0.00,54,0,0,0.00
16654,"Women's casual printed wide-leg pants",女装/女装-女下装-阔腿裤（WideLegPant）,248669,$23.99,$23.99,已上架,0,6,0.00,28,0,0,0.00
16655,"Women's casual African print pants",女装/女装-女下装-休闲裤,248673,$23.99,$23.99,已上架,799998,11,0.00,39,2,2,0.05
16653,"Women's casual printed wide-leg pants",女装/女装-女下装-阔腿裤（WideLegPant）,248671,$23.99,$23.99,已上架,0,6,0.00,20,0,0,0.00
16652,"Women's casual printed wide-leg pants",女装/女装-女下装-阔腿裤（WideLegPant）,248670,$23.99,$23.99,已上架,800000,3,0.00,25,0,0,0.00
16651,"Women's casual printed pants",女装/女装-女下装-休闲裤,248672,$27.99,$27.99,已上架,800000,2,0.00,18,0,0,0.00
16650,"Casual dog paw print crew neck T-shirt",女装/女装-女上装-T恤(T-Shirts),247714,$13.99,$13.99,已上架,4000000,0,0.00,1,0,0,0.00
16649,"Washed High Waist Button Boot-cut Jeans",女装/女装-女下装-牛仔裤（Jeans）,247713,$39.99,$39.99,已上架,3199997,4,0.00,16,3,3,0.19
16648,"Casual love dog paw print t-shirt",女装/女装-女上装-T恤(T-Shirts),247709,$17.99,$17.99,已上架,6000000,0,0.00,0,0,0,0.00
16647,"Women's printed tassel skirt",女装/女装-裙子-半身裙（Skirts）,247707,$23.99,$23.99,已上架,1000000,0,0.00,2,0,0,0.00
16645,"Casual love dog paw print t-shirt",女装/女装-女上装-T恤(T-Shirts),247710,$17.99,$17.99,已上架,3000000,0,0.00,0,0,0,0.00
16646,"Love dog paw print T-shirt",女装/女装-女上装-T恤(T-Shirts),247708,$17.99,$17.99,已上架,3000000,0,0.00,1,0,0,0.00
16643,"Casual map printed short-sleeved T-shirt",女装/女装-女上装-T恤(T-Shirts),247706,$17.99,$17.99,已上架,1599997,12,0.00,19,3,3,0.16
16642,"Women's retro long sleeve zipper coat",女装/女装-女上装-风衣（Coats）,247704,$37.99,$37.99,已上架,599990,56,0.00,304,10,10,0.03
16644,"Women's printed clutch bag",箱包/箱包-女包-手提包（Handbag）,247705,$34.99,$34.99,已上架,799999,3,0.00,9,1,1,0.11
16640,"Women's ruffled sleeve printed jacket",女装/女装-女上装-风衣（Coats）,247703,$39.99,$39.99,已上架,600000,1,0.00,60,0,0,0.00
16641,"Women's long sleeve printed zipper coat",女装/女装-女上装-风衣（Coats）,247702,$37.99,$37.99,已上架,599999,11,0.00,109,1,1,0.01
16639,"Women's solid color half-high collar mid-length shirt",女装/女装-女上装-衬衫（Blouses）,247699,$29.99,$29.99,已上架,2000000,5,0.00,16,0,0,0.00
16638,"Women's Ruffled Print Skirt",女装/女装-裙子-半身裙（Skirts）,247694,$35.99,$35.99,已上架,500000,1,0.00,2,0,0,0.00
16633,"Fashion collar sexy strapless lantern sleeve top",女装/女装-女上装-衬衫（Blouses）,247698,$32.99,$32.99,已上架,500000,0,0.00,8,0,0,0.00
16634,"Women's off-the-shoulder ruffle irregular flared sleeve top",女装/女装-女上装-衬衫（Blouses）,247700,$26.99,$26.99,已上架,500000,0,0.00,0,0,0,0.00
16635,"Fashion collar sexy strapless lantern sleeve top",女装/女装-女上装-衬衫（Blouses）,247697,$29.99,$29.99,已上架,399999,1,0.00,5,1,1,0.20
16636,"Commute solid color long sleeve tie shirt",女装/女装-女上装-衬衫（Blouses）,247696,$28.99,$28.99,已上架,1800000,0,0.00,1,0,0,0.00
16637,"Women's elegant tie bow shirt",女装/女装-女上装-衬衫（Blouses）,247695,$27.99,$27.99,已上架,2100000,3,0.00,5,0,0,0.00
16632,"Sexy Tie Sleeve Wrap Top",女装/女装-女上装-衬衫（Blouses）,247701,$22.99,$22.99,已上架,300000,0,0.00,1,0,0,0.00
16631,"Women's printed clutch bag",箱包/箱包-女包-手提包（Handbag）,247693,$34.99,$34.99,已上架,1100000,0,0.00,9,0,0,0.00
16630,"Casual Round Neck Printed T-shirt",女装/女装-女上装-T恤(T-Shirts),247686,$17.99,$17.99,已上架,0,12,0.00,110,1,1,0.01
16628,"Women's African Print Clutch Bag",箱包/箱包-女包-手提包（Handbag）,247691,$29.99,$29.99,已上架,1700000,0,0.00,1,0,0,0.00
16627,"Casual round neck printed T-shirt",女装/女装-女上装-T恤(T-Shirts),247687,$17.99,$17.99,已上架,0,14,0.00,60,2,2,0.04
16629,"Casual round neck printed T-shirt",女装/女装-女上装-T恤(T-Shirts),247688,$17.99,$17.99,已上架,0,20,0.00,120,0,0,0.00
16626,"Women's printed clutch bag",箱包/箱包-女包-手提包（Handbag）,247690,$29.99,$29.99,已上架,1000000,0,0.00,3,0,0,0.00
16625,"Casual round neck printed T-shirt",女装/女装-女上装-T恤(T-Shirts),247689,$17.99,$17.99,已上架,0,17,0.00,178,1,1,0.01
16624,"Geometric pattern canvas envelope bag",箱包/箱包-女包-手提包（Handbag）,247692,$16.99,$16.99,已上架,300000,2,0.00,3,0,0,0.00
16623,"Fashion Printed Elastic Waist Pleated Bust A-line Skirt",女装/女装-裙子-半身裙（Skirts）,247672,$25.99,$25.99,已上架,999999,6,0.00,29,1,1,0.03
16621,"Vintage wooden earrings",服饰/服饰-耳饰(Earrings),247670,$4.99,$4.99,已上架,499999,2,0.00,4,1,1,0.25
16620,"Women's Printed Sleeveless Irregular Hem Top",女装/女装-女上装-衬衫（Blouses）,247669,$28.99,$28.99,已上架,600000,25,0.00,131,0,0,0.00
16622,"Fashion print elastic waist skirt",女装/女装-裙子-半身裙（Skirts）,247673,$22.99,$22.99,已上架,599999,2,0.00,15,1,1,0.07
16617,"Women's Printed Giagonal Shoulder Sleeve Dress",女装/女装-裙子-连衣裙（Dresses）,247668,$31.99,$31.99,已上架,400000,4,0.00,19,0,0,0.00
16619,"Women's casual printed cropped trousers",女装/女装-女下装-休闲裤,247675,$29.99,$29.99,已上架,1999999,12,0.00,78,1,1,0.01
16618,"Sexy Print Irregular Tassel Skirt",女装/女装-裙子-半身裙（Skirts）,247674,$32.99,$32.99,已上架,500000,4,0.00,21,0,0,0.00
16616,"Vintage wooden geometric earrings",服饰/服饰-耳饰(Earrings),247671,$4.99,$4.99,已上架,99999,4,0.00,5,1,1,0.20
16613,"African Printed Long-sleeved Split Neck Dress",女装/女装-裙子-连衣裙（Dresses）,247667,$37.99,$37.99,已上架,800000,0,0.00,19,0,0,0.00
16614,"Women's African Print Flare Sleeve Pocket Dress",女装/女装-裙子-连衣裙（Dresses）,247660,$29.99,$29.99,已上架,600000,4,0.00,20,0,0,0.00
16615,"Women's Sexy Leopard Printed Shoulder Button Top",女装/女装-女上装-卫衣（Sweatshirt）,247666,$24.99,$24.99,已上架,500000,3,0.00,6,0,0,0.00
16612,"Retro Print Long Sleeve Suit Skirt","女装/女装-裙子套装（Skirt Suits）",247664,$43.99,$43.99,已上架,600000,7,0.00,41,0,0,0.00
16611,"Women's African print strappy shoulder strap dress",女装/女装-裙子-连衣裙（Dresses）,247662,$25.99,$25.99,已上架,799999,4,0.00,18,1,1,0.06
16609,"Women's Vintage African Printed Flare Sleeve Two-Piece Set","女装/女装-裤子套装（Pant Suits）",247665,$47.14,$47.14,已上架,0,0,0.00,12,0,0,0.00
16607,"Women's African Print Flare Sleeve Dress",女装/女装-裙子-连衣裙（Dresses）,247659,$29.99,$29.99,已下架,0,5,0.00,36,1,1,0.03
16608,"Women's Half Sleeve Printed Dress",女装/女装-裙子-连衣裙（Dresses）,247658,$47.14,$47.14,已上架,500000,1,0.00,12,0,0,0.00
16610,"Women's Printed Sleeveless Dress",女装/女装-裙子-连衣裙（Dresses）,247661,$28.99,$28.99,已上架,599999,6,0.00,14,1,1,0.07
16606,"Loose Printed Fashion Suit","女装/女装-裤子套装（Pant Suits）",247663,$30.99,$30.99,已上架,399999,7,0.00,62,1,1,0.02
16600,"Women's off-the-shoulder printed lantern sleeve top",女装/女装-女上装-衬衫（Blouses）,247653,$25.99,$25.99,已下架,0,8,0.00,54,1,1,0.02
16601,"Women's Ethnic Print Off-Shoulder Trumpet Sleeve Shirt",女装/女装-女上装-衬衫（Blouses）,247652,$35.39,$35.39,已上架,800000,10,0.00,52,0,0,0.00
16602,"Fashion printed long-sleeved shirt",女装/女装-女上装-衬衫（Blouses）,247654,$35.99,$35.99,已上架,499999,8,0.00,77,1,1,0.01
16603,"Women's sexy off-the-shoulder printed jumpsuit",女装/女装-女下装-连体裤（Rompers）,247657,$31.99,$31.99,已下架,0,3,0.00,19,0,0,0.00
16604,"Sexy Printed DIY Lace-up Jumpsuit",女装/女装-女下装-连体裤（Rompers）,247655,$38.99,$38.99,已上架,1599999,4,0.00,55,1,1,0.02
16605,"One-shoulder printed short-sleeved jumpsuit",女装/女装-女下装-连体裤（Rompers）,247656,$42.99,$42.99,已上架,500000,4,0.00,33,0,0,0.00
16598,"Color Wooden Necklace Suit",服饰/服饰-项链吊坠(Necklaces),247651,$13.99,$13.99,已上架,199998,10,0.00,20,2,2,0.10
16599,"Exaggerated Necklace",服饰/服饰-项链吊坠(Necklaces),247650,$7.99,$7.99,已上架,200000,1,0.00,5,0,0,0.00
16596,"Women's Sexy Printed Split Swimsuit",服饰/服饰-女泳衣（Swimwear）,245558,$27.99,$27.99,已上架,800000,0,0.00,6,0,0,0.00
16597,"Women's sexy printed split swimsuit",服饰/服饰-女泳衣（Swimwear）,245559,$21.99,$21.99,已上架,400000,1,0.00,6,0,0,0.00
16594,"Sexy handmade crocheted tassel swimsuit",服饰/服饰-女泳衣（Swimwear）,245561,$35.99,$35.99,已上架,399999,4,0.00,22,1,1,0.05
16595,"Sexy long sleeve printed swimsuit",服饰/服饰-女泳衣（Swimwear）,245560,$27.99,$27.99,已上架,500000,1,0.00,7,0,0,0.00
16593,"Women's long sleeve printed slit long shirt",女装/女装-女上装-衬衫（Blouses）,235310,$29.99,$29.99,已上架,600000,4,0.00,54,0,0,0.00
16592,"Women's half sleeve printed long split shirt",女装/女装-女上装-衬衫（Blouses）,235311,$27.99,$27.99,已上架,0,34,0.00,158,1,1,0.01
